parcel,origin_osmid,comm,event_cnt,dept_time,type,destin_osmid
19004240,110348323,5,0,4989.0,local,110397253
19120110,110407258,100,1,1000000.0,local,110397253
19207226,110456932,100,2,1000000.0,local,110397253
19015212,110398036,1,1,2649.0,local,110397253
19003128,110441915,4,0,2973.0,local,110397253
19220129,110372172,5,1,5191.0,local,110397253
19017119,312072227,4,1,2735.0,local,110397253
19310201,110350999,0,0,2464.0,local,110397253
19126125,110450446,4,2,2749.0,local,110397253
19213131,110438785,5,2,5094.0,local,110397253
19314105,110402623,3,0,5091.0,local,110397253
19005233,3945189981,3,1,4998.0,local,110397253
19213234,110383328,3,2,4747.0,local,110397253
19312101,110386918,4,3,3201.0,local,110397253
19009209,110348362,100,3,1000000.0,local,110397253
18810040,110396428,2,1,2948.0,local,110397253
19016223,110447261,4,4,2472.0,local,110397253
19206221,110401284,4,5,2785.0,local,110397253
19108114,110412273,5,3,5004.0,local,110397253
19216128,110383607,5,4,5664.0,local,110397253
19206224,110382863,2,2,3143.0,local,110397253
19115215,110348621,5,5,5373.0,local,110397253
18817053,3387083171,5,6,5425.0,local,110397253
19314101,110421520,4,6,3336.0,local,110397253
19205124,110382863,100,4,1000000.0,local,110397253
19316223,110445895,5,7,6016.0,local,110397253
18818001,110393217,4,7,3236.0,local,110397253
18815071,110450104,3,3,5270.0,local,110397253
19208118,110383326,100,5,1000000.0,local,110397253
19209225,110401286,5,8,5941.0,local,110397253
19116126,110435295,100,6,1000000.0,local,110397253
19310222,110443301,5,9,5740.0,local,110397253
19101130,110392620,4,8,2539.0,local,110397253
19115117,110348621,100,7,1000000.0,local,110397253
19312133,110451170,5,10,5837.0,local,110397253
19123120,110388967,3,4,5292.0,local,110397253
19007121,110455262,2,3,3143.0,local,110397253
19312131,110451170,3,5,4661.0,local,110397253
19103210,110392611,5,11,5567.0,local,110397253
18814072,110393217,5,12,5272.0,local,110397253
18815074,110393217,5,13,5381.0,local,110397253
19217133,110392602,4,9,2491.0,local,110397253
19311402,110443304,100,8,1000000.0,local,110397253
18817052,3387083166,5,14,6036.0,local,110397253
19308113,2481944221,1,2,2579.0,local,110397253
19003129,110348323,4,10,3237.0,local,110397253
19023114,110388962,5,15,6326.0,local,110397253
19005236,110381098,2,4,2417.0,local,110397253
19121115,110407258,100,9,1000000.0,local,110397253
19302052,110382886,100,10,1000000.0,local,110397253
19110110,110450448,3,6,5369.0,local,110397253
19217225,110438785,100,11,1000000.0,local,110397253
18815064,110437088,3,7,5410.0,local,110397253
19307412,110351008,1,3,2490.0,local,110397253
19207122,110456934,5,16,6123.0,local,110397253
19014130,110421910,3,8,4890.0,local,110397253
19119115,110455254,100,12,1000000.0,local,110397253
19314303,110443304,1,4,2653.0,local,110397253
19119215,110455254,4,11,3283.0,local,110397253
19008140,312072227,5,17,6116.0,local,110397253
19124127,110450446,3,9,5319.0,local,110397253
19214205,110410673,3,10,4936.0,local,110397253
19312142,110451170,4,12,2570.0,local,110397253
19314115,110443304,5,18,5801.0,local,110397253
18815020,110393217,4,13,2476.0,local,110397253
19314305,110443304,3,11,5021.0,local,110397253
19205201,110382860,4,14,3077.0,local,110397253
19017113,312072227,100,13,1000000.0,local,110397253
19017109,312072227,100,14,1000000.0,local,110397253
19224110,110372172,5,19,6501.0,local,110397253
19226206,110410670,5,20,6307.0,local,110397253
19312119,110451170,5,21,6105.0,local,110397253
19217226,110438785,1,5,2081.0,local,110397253
19112116,110450444,5,22,5921.0,local,110397253
19207118,110456934,2,5,2692.0,local,110397253
19018118,110365447,5,23,6229.0,local,110397253
19204246,110358680,5,24,6351.0,local,110397253
19219225,110460424,2,6,2716.0,local,110397253
19223218,110460424,5,25,6679.0,local,110397253
19015121,110435310,100,15,1000000.0,local,110397253
19308123,110386918,3,12,5323.0,local,110397253
19225211,110457890,0,1,2713.0,local,110397253
19128120,110417190,100,16,1000000.0,local,110397253
18814071,110396428,4,15,3009.0,local,110397253
19226203,110410670,5,26,6825.0,local,110397253
19004134,110414478,3,13,5162.0,local,110397253
19016128,110456932,0,2,2720.0,local,110397253
19001205,110392830,0,3,2128.0,local,110397253
19217134,110392602,2,7,2486.0,local,110397253
19212129,110383610,5,27,6480.0,local,110397253
19017120,312072227,4,16,2992.0,local,110397253
19211216,110459167,100,17,1000000.0,local,110397253
19313339,110421520,100,18,1000000.0,local,110397253
19310227,110443301,3,14,4951.0,local,110397253
19316227,312078495,5,28,6459.0,local,110397253
19308132,2481944221,5,29,6185.0,local,110397253
19310103,110443299,2,8,2835.0,local,110397253
19313204,110421540,5,30,6829.0,local,110397253
19208236,110419724,3,15,4777.0,local,110397253
19308214,2481944221,2,9,2975.0,local,110397253
19308207,110413465,3,16,4754.0,local,110397253
19023232,110366323,4,17,2984.0,local,110397253
19313340,110421520,100,19,1000000.0,local,110397253
19107118,110427102,5,31,6837.0,local,110397253
18815090,110450104,5,32,6902.0,local,110397253
19103234,110461563,5,33,6845.0,local,110397253
19226207,110454526,100,20,1000000.0,local,110397253
19220223,110372172,5,34,7132.0,local,110397253
19308211,2481944221,5,35,7194.0,local,110397253
19317105,110381021,5,36,6528.0,local,110397253
19203155,3401274918,4,18,3182.0,local,110397253
18810013,110396428,100,21,1000000.0,local,110397253
19012218,110441915,100,22,1000000.0,local,110397253
19314224,110366250,5,37,6859.0,local,110397253
19209224,110401286,5,38,7150.0,local,110397253
19219122,110392604,5,39,7380.0,local,110397253
19204135,3367883696,2,10,2789.0,local,110397253
19309228,110394015,5,40,6800.0,local,110397253
19313225,110421553,4,19,2860.0,local,110397253
19223112,110419729,3,17,4630.0,local,110397253
19314306,110443304,100,23,1000000.0,local,110397253
19102239,110392617,3,18,4788.0,local,110397253
19316220,110445895,5,41,7444.0,local,110397253
19022123,110365449,1,6,2782.0,local,110397253
19007133,110401292,0,4,2391.0,local,110397253
18810019,110396428,100,24,1000000.0,local,110397253
18817048,110437088,5,42,7045.0,local,110397253
19221219,110392602,1,7,2446.0,local,110397253
19307513,110393241,100,25,1000000.0,local,110397253
19210223,110401282,0,5,1932.0,local,110397253
19212233,110419724,5,43,6881.0,local,110397253
19213132,110438785,5,44,7073.0,local,110397253
19313226,110421553,5,45,7579.0,local,110397253
19119218,110392614,4,20,2544.0,local,110397253
19113114,110441857,5,46,7524.0,local,110397253
19302025,110382886,5,47,7637.0,local,110397253
19213229,110383328,5,48,7705.0,local,110397253
19308137,2481944221,100,26,1000000.0,local,110397253
19212134,110383610,5,49,6896.0,local,110397253
19205202,110382860,100,27,1000000.0,local,110397253
19313313,110414599,0,6,2613.0,local,110397253
18814035,973221268,5,50,7572.0,local,110397253
19012109,110348357,4,21,2955.0,local,110397253
19101138,110398027,100,28,1000000.0,local,110397253
19004133,110381097,100,29,1000000.0,local,110397253
19126124,110450446,4,22,2536.0,local,110397253
19213210,110438785,5,51,7248.0,local,110397253
19310226,110443304,5,52,7400.0,local,110397253
18815067,110393217,5,53,7642.0,local,110397253
19021118,110392637,3,19,4606.0,local,110397253
19313326,110414599,100,30,1000000.0,local,110397253
19106115,110422635,3,20,4835.0,local,110397253
19208115,110419724,5,54,7454.0,local,110397253
19307518,110443298,4,23,3356.0,local,110397253
19313215,110421553,1,8,2745.0,local,110397253
19316221,110445895,2,11,2573.0,local,110397253
19011125,5071533356,4,24,3050.0,local,110397253
19115217,110392620,0,7,2129.0,local,110397253
19008139,110348362,5,55,7647.0,local,110397253
19206220,110401282,3,21,5198.0,local,110397253
19303034,110421555,0,8,2718.0,local,110397253
19103238,110461563,100,31,1000000.0,local,110397253
19310203,110443299,1,9,2075.0,local,110397253
19126121,110441845,2,12,2554.0,local,110397253
19215121,110438784,3,22,4948.0,local,110397253
19118217,110392609,1,10,2180.0,local,110397253
19308215,110413465,5,56,8405.0,local,110397253
19316226,110445895,1,11,2662.0,local,110397253
19221212,110392602,100,32,1000000.0,local,110397253
19021121,110392637,5,57,7927.0,local,110397253
19014221,110421909,2,13,2804.0,local,110397253
19311304,110394015,1,12,2592.0,local,110397253
19122219,110388967,5,58,7760.0,local,110397253
19312141,110386918,5,59,7966.0,local,110397253
18815062,110437088,4,25,3114.0,local,110397253
19315121,110386925,5,60,7570.0,local,110397253
19317214,110381017,2,14,2438.0,local,110397253
19214117,110410673,1,13,2062.0,local,110397253
19310219,110443301,5,61,8027.0,local,110397253
18814053,110437088,5,62,8732.0,local,110397253
19315123,110386925,4,26,3241.0,local,110397253
19223215,110459170,4,27,3097.0,local,110397253
19012217,110441918,4,28,3195.0,local,110397253
19019131,2366744030,5,63,8346.0,local,110397253
19218229,110392598,100,33,1000000.0,local,110397253
19303037,110414616,0,9,2303.0,local,110397253
19315119,110394015,1,14,2496.0,local,110397253
19316212,312078495,5,64,8301.0,local,110397253
19308206,110413465,3,23,4693.0,local,110397253
19120109,110417188,100,34,1000000.0,local,110397253
19310220,110443304,2,15,2648.0,local,110397253
19120213,110407256,5,65,8440.0,local,110397253
19307506,110350999,5,66,7691.0,local,110397253
19016124,110438781,100,35,1000000.0,local,110397253
19122214,110388967,100,36,1000000.0,local,110397253
19221222,110457890,100,37,1000000.0,local,110397253
19115119,110392622,4,29,3285.0,local,110397253
19313325,110414599,0,10,2646.0,local,110397253
19203202,110382855,2,16,2519.0,local,110397253
18814060,110367728,100,38,1000000.0,local,110397253
19219226,110460424,4,30,2591.0,local,110397253
19309221,110386918,3,24,5443.0,local,110397253
19214116,110410673,5,67,8136.0,local,110397253
19102236,110398027,5,68,8455.0,local,110397253
18810038,110396428,5,69,8481.0,local,110397253
19220131,110372172,3,25,5104.0,local,110397253
19204133,110383612,100,39,1000000.0,local,110397253
19224211,110372172,5,70,8384.0,local,110397253
19022131,110388962,100,40,1000000.0,local,110397253
19215124,110392606,5,71,8845.0,local,110397253
19215232,110392609,0,11,1894.0,local,110397253
19211214,110456934,3,26,5428.0,local,110397253
19125119,110417193,3,27,5418.0,local,110397253
19222117,110392598,5,72,8697.0,local,110397253
19313314,110414599,5,73,8703.0,local,110397253
19205232,3367883696,4,31,2717.0,local,110397253
19309222,110451170,4,32,2694.0,local,110397253
19003310,110387967,100,41,1000000.0,local,110397253
19116111,110435295,2,17,2787.0,local,110397253
19303012,110381021,4,33,2835.0,local,110397253
19214231,110438786,5,74,8821.0,local,110397253
19021123,110392637,0,12,2024.0,local,110397253
19001210,110401311,5,75,9144.0,local,110397253
19225151,110457890,100,42,1000000.0,local,110397253
19311302,110386925,2,18,2812.0,local,110397253
19103134,110438782,100,43,1000000.0,local,110397253
19102233,110392617,4,34,3455.0,local,110397253
19203154,110358680,5,76,8425.0,local,110397253
19317217,110421555,100,44,1000000.0,local,110397253
19214208,110410673,3,28,4795.0,local,110397253
19310104,110443299,100,45,1000000.0,local,110397253
19210222,110401282,100,46,1000000.0,local,110397253
18817043,110436759,5,77,8839.0,local,110397253
19315116,110386925,2,19,2732.0,local,110397253
18815059,110450104,1,15,2131.0,local,110397253
19018127,5071533356,5,78,10374.0,local,110397253
19023226,110392630,4,35,2940.0,local,110397253
19005242,3945189981,3,29,5359.0,local,110397253
19308221,2481944221,0,13,2057.0,local,110397253
19210226,110401282,0,14,2615.0,local,110397253
19003130,110348357,3,30,4963.0,local,110397253
19218126,110392598,5,79,8139.0,local,110397253
19219118,110392604,2,20,2801.0,local,110397253
19209132,110401284,100,47,1000000.0,local,110397253
19310116,110421520,100,48,1000000.0,local,110397253
19013121,110381097,4,36,2794.0,local,110397253
18817031,110437088,2,21,2897.0,local,110397253
19214120,110410673,3,31,4769.0,local,110397253
19308223,2481944221,0,15,2692.0,local,110397253
19108117,110443480,5,80,9037.0,local,110397253
19125122,110450446,100,49,1000000.0,local,110397253
19114116,110398029,5,81,8924.0,local,110397253
18814057,110367728,3,32,4797.0,local,110397253
19008121,110412690,2,22,3101.0,local,110397253
18817042,110436759,100,50,1000000.0,local,110397253
19204237,110358680,100,51,1000000.0,local,110397253
19022132,110365447,5,82,9291.0,local,110397253
19219120,110392604,0,16,2515.0,local,110397253
19313214,110421553,1,16,2334.0,local,110397253
18815078,110393217,3,33,4627.0,local,110397253
19209136,110401284,100,52,1000000.0,local,110397253
18815022,110393217,4,37,3447.0,local,110397253
19112114,110450444,5,83,9417.0,local,110397253
19120212,110407258,100,53,1000000.0,local,110397253
19313335,110421520,5,84,10365.0,local,110397253
19211132,110459167,3,34,5080.0,local,110397253
19212142,110383610,2,23,3179.0,local,110397253
19109125,110412273,5,85,8591.0,local,110397253
19206217,110382867,4,38,3495.0,local,110397253
19313341,110429434,3,35,5210.0,local,110397253
19205230,110401286,5,86,9674.0,local,110397253
19308115,2481944221,100,54,1000000.0,local,110397253
18814032,110367725,100,55,1000000.0,local,110397253
19106124,110392632,100,56,1000000.0,local,110397253
19003206,110387957,1,17,2187.0,local,110397253
19313328,110429434,100,57,1000000.0,local,110397253
19314215,1900719912,3,36,5018.0,local,110397253
19307208,110393241,1,18,2020.0,local,110397253
18814054,110367728,3,37,5440.0,local,110397253
19307517,110443298,5,87,10450.0,local,110397253
19308118,2481944221,5,88,8882.0,local,110397253
19210218,110401284,100,58,1000000.0,local,110397253
18810035,110396428,4,39,3231.0,local,110397253
19208119,110383612,3,38,5182.0,local,110397253
19205228,3367883696,2,24,2886.0,local,110397253
19220215,110383607,100,59,1000000.0,local,110397253
19014129,110398036,5,89,9662.0,local,110397253
19308112,2481944221,100,60,1000000.0,local,110397253
19016222,110455260,3,39,5164.0,local,110397253
19218125,110392598,100,61,1000000.0,local,110397253
19222227,110454526,100,62,1000000.0,local,110397253
19115120,110348621,5,90,9836.0,local,110397253
19313324,110414599,5,91,9464.0,local,110397253
19211131,110419724,0,17,2621.0,local,110397253
19103131,110392611,5,92,10415.0,local,110397253
18815024,110393217,5,93,9569.0,local,110397253
19004234,110414475,5,94,10319.0,local,110397253
19218130,110410673,2,25,2678.0,local,110397253
19220121,110383331,3,40,5409.0,local,110397253
19308205,110413465,3,41,4855.0,local,110397253
19214226,110410673,4,40,3296.0,local,110397253
19310212,110443304,5,95,10243.0,local,110397253
19007124,110455262,5,96,10529.0,local,110397253
19219228,110392609,2,26,2802.0,local,110397253
19529015,110393217,5,97,10736.0,local,110397253
19311214,110394015,2,27,2873.0,local,110397253
19122224,110388967,100,63,1000000.0,local,110397253
19313311,110414599,5,98,10116.0,local,110397253
19013229,110441918,4,41,3376.0,local,110397253
19308117,2481944221,5,99,10372.0,local,110397253
19210114,110401282,3,42,5338.0,local,110397253
19204236,110358680,100,64,1000000.0,local,110397253
19117208,110392614,5,100,9163.0,local,110397253
19301023,110450104,5,101,9574.0,local,110397253
19008138,110348362,100,65,1000000.0,local,110397253
19209228,110401286,3,43,5026.0,local,110397253
18810036,110396428,5,102,10084.0,local,110397253
18814012,110437088,5,103,10573.0,local,110397253
19313312,110414599,4,42,3388.0,local,110397253
19313315,110421540,100,66,1000000.0,local,110397253
19113113,110441857,100,67,1000000.0,local,110397253
19022223,110392632,3,44,4896.0,local,110397253
19212140,110419724,1,19,2270.0,local,110397253
19103233,110461563,5,104,10341.0,local,110397253
19313236,110414599,4,43,3025.0,local,110397253
19205227,110383326,5,105,10691.0,local,110397253
19303007,110421555,100,68,1000000.0,local,110397253
19001209,110401311,5,106,11263.0,local,110397253
19022221,110392632,5,107,10005.0,local,110397253
19317103,110381021,3,45,5310.0,local,110397253
19302051,110367804,5,108,11576.0,local,110397253
19308129,2481944221,5,109,10117.0,local,110397253
19119107,110460424,100,69,1000000.0,local,110397253
19227001,3401274918,3,46,5489.0,local,110397253
19310202,110443299,1,20,2326.0,local,110397253
19207121,110401288,3,47,5058.0,local,110397253
19306102,110393241,3,48,5153.0,local,110397253
19312139,110451170,4,44,3297.0,local,110397253
19125114,110417195,100,70,1000000.0,local,110397253
19221126,110392600,4,45,3447.0,local,110397253
19215234,110438784,100,71,1000000.0,local,110397253
19101135,110392622,5,110,10323.0,local,110397253
19309210,110394015,5,111,9540.0,local,110397253
18814069,110367728,5,112,10830.0,local,110397253
19313316,110421540,100,72,1000000.0,local,110397253
19307203,110393241,4,46,3084.0,local,110397253
19122221,110412268,100,73,1000000.0,local,110397253
19209127,110401286,3,49,5237.0,local,110397253
19313238,110445895,2,28,3072.0,local,110397253
19312140,110386918,100,74,1000000.0,local,110397253
19302041,110382886,4,47,3377.0,local,110397253
19209102,110401284,3,50,5275.0,local,110397253
19309218,110451170,0,18,1944.0,local,110397253
19109120,110388963,100,75,1000000.0,local,110397253
19311113,110386925,4,48,3057.0,local,110397253
19221124,110454526,5,113,11008.0,local,110397253
19311213,110386925,4,49,3098.0,local,110397253
19110202,110388965,3,51,4647.0,local,110397253
19221223,110383333,5,114,10628.0,local,110397253
19001121,110412690,5,115,9634.0,local,110397253
19006217,110398036,3,52,5308.0,local,110397253
19210224,110401282,5,116,10743.0,local,110397253
19125101,110388967,4,50,2881.0,local,110397253
18817019,3401274918,100,76,1000000.0,local,110397253
19020210,312072177,5,117,10468.0,local,110397253
18817033,110382855,5,118,10903.0,local,110397253
19221224,110383331,5,119,10487.0,local,110397253
19110204,110412273,100,77,1000000.0,local,110397253
19313343,110421520,2,29,2468.0,local,110397253
18815026,110393217,5,120,11338.0,local,110397253
19112115,110366323,2,30,2853.0,local,110397253
19308122,2481944221,4,51,3447.0,local,110397253
19204123,3367883696,100,78,1000000.0,local,110397253
19307201,110393241,3,53,5488.0,local,110397253
19006114,110435305,100,79,1000000.0,local,110397253
19307516,110393241,4,52,2871.0,local,110397253
19216111,110383331,4,53,2824.0,local,110397253
19013127,110414480,4,54,2879.0,local,110397253
19217227,110383331,100,80,1000000.0,local,110397253
19317218,110421555,2,31,3268.0,local,110397253
19215209,110392606,4,55,3018.0,local,110397253
19220124,110372172,5,121,10466.0,local,110397253
19315122,110366250,4,56,2749.0,local,110397253
19216137,110383328,2,32,2605.0,local,110397253
19117217,110392614,100,81,1000000.0,local,110397253
18815080,110393217,4,57,3031.0,local,110397253
19004135,110414475,5,122,11245.0,local,110397253
19128129,110441845,4,58,3375.0,local,110397253
19006105,110447260,2,33,3051.0,local,110397253
19219119,110392606,5,123,11687.0,local,110397253
19209229,110401286,3,54,4976.0,local,110397253
19112217,110392625,5,124,11993.0,local,110397253
18818005,110393217,5,125,10817.0,local,110397253
19224111,110383333,3,55,4946.0,local,110397253
19221220,110383331,3,56,4653.0,local,110397253
19302050,110367827,5,126,11250.0,local,110397253
19104134,110422635,5,127,11269.0,local,110397253
19104116,110422635,100,82,1000000.0,local,110397253
19314223,110421540,0,19,2738.0,local,110397253
19207123,110401288,4,59,3208.0,local,110397253
19312102,110386918,3,57,4975.0,local,110397253
19209227,110401286,100,83,1000000.0,local,110397253
18810027,110396428,5,128,11930.0,local,110397253
19307511,110393241,100,84,1000000.0,local,110397253
19309203,110386918,2,34,2905.0,local,110397253
19208117,110419724,2,35,2951.0,local,110397253
19004235,110441915,0,20,2684.0,local,110397253
19214223,110438786,5,129,11887.0,local,110397253
19205129,110382863,4,60,3426.0,local,110397253
19223115,110459170,5,130,11808.0,local,110397253
19310213,110443304,5,131,11531.0,local,110397253
18817041,110436759,5,132,11999.0,local,110397253
19113216,110450448,4,61,3409.0,local,110397253
19215116,110438784,3,58,5452.0,local,110397253
19308210,2481944221,3,59,5462.0,local,110397253
19309202,110386918,3,60,5516.0,local,110397253
19016109,110460422,5,133,11635.0,local,110397253
19101126,110392622,3,61,5078.0,local,110397253
19227006,3401274918,100,85,1000000.0,local,110397253
19127124,110441845,3,62,4820.0,local,110397253
19308119,2481944221,100,86,1000000.0,local,110397253
19014126,110421910,2,36,3045.0,local,110397253
19204132,3367883696,4,62,3565.0,local,110397253
19222224,110392598,5,134,11740.0,local,110397253
19204248,110401288,4,63,3522.0,local,110397253
18815083,110393217,3,63,5220.0,local,110397253
19316222,110445895,100,87,1000000.0,local,110397253
19112208,110366323,5,135,11322.0,local,110397253
18814050,110367728,2,37,2512.0,local,110397253
19216202,110383610,1,21,2112.0,local,110397253
19016224,110438781,5,136,12310.0,local,110397253
19017118,312072227,5,137,11538.0,local,110397253
19211110,110419727,0,21,2266.0,local,110397253
19004137,110414475,5,138,11836.0,local,110397253
19310115,110429434,100,88,1000000.0,local,110397253
19101137,110398027,5,139,12802.0,local,110397253
19302049,110367827,100,89,1000000.0,local,110397253
19120104,110417188,5,140,12266.0,local,110397253
19227005,3401274918,0,22,2693.0,local,110397253
19221225,110392602,5,141,13166.0,local,110397253
19015202,110435310,4,64,3216.0,local,110397253
19308116,2481944221,100,90,1000000.0,local,110397253
19117216,110392614,5,142,11526.0,local,110397253
18810004,110396428,5,143,12740.0,local,110397253
19127125,110454761,1,22,2490.0,local,110397253
19221202,110392602,0,23,2160.0,local,110397253
18817040,110382760,4,65,3095.0,local,110397253
19012219,110348357,4,66,3005.0,local,110397253
19021122,110365447,100,91,1000000.0,local,110397253
19204235,110401288,0,24,2265.0,local,110397253
19004136,110414475,5,144,12285.0,local,110397253
19222116,110410670,100,92,1000000.0,local,110397253
18810005,110396428,100,93,1000000.0,local,110397253
19226106,110410670,5,145,12523.0,local,110397253
18814049,110396428,0,25,2187.0,local,110397253
19316201,110445895,2,38,3108.0,local,110397253
19310204,110443301,5,146,12946.0,local,110397253
19209226,110383326,100,94,1000000.0,local,110397253
19223211,110460424,5,147,11590.0,local,110397253
19225107,110454526,3,64,4782.0,local,110397253
19114225,110407254,5,148,12154.0,local,110397253
19313228,110445895,2,39,2673.0,local,110397253
19124130,110388967,3,65,4727.0,local,110397253
19013231,110414480,5,149,11694.0,local,110397253
19313306,110421520,2,40,2978.0,local,110397253
19210220,110401282,5,150,12432.0,local,110397253
19206110,110382867,100,95,1000000.0,local,110397253
19309217,110451170,0,26,2567.0,local,110397253
18814058,110367728,100,96,1000000.0,local,110397253
19313307,110421520,2,41,3117.0,local,110397253
19116105,110461566,1,23,2738.0,local,110397253
19211215,110459167,100,97,1000000.0,local,110397253
19313227,110445895,5,151,11910.0,local,110397253
19212231,110419727,3,66,5217.0,local,110397253
18815084,110393217,5,152,12365.0,local,110397253
19108111,110443480,4,67,2713.0,local,110397253
19216136,110383607,5,153,13067.0,local,110397253
19213211,110438785,4,68,3454.0,local,110397253
19314225,1900719912,100,98,1000000.0,local,110397253
19315120,110386925,3,67,4865.0,local,110397253
18815060,110450104,5,154,13334.0,local,110397253
19023231,110392630,5,155,13087.0,local,110397253
19118215,110392611,100,99,1000000.0,local,110397253
19314304,110402623,3,68,5544.0,local,110397253
19127127,110454761,3,69,5456.0,local,110397253
19217135,110392600,100,100,1000000.0,local,110397253
19108121,110443480,5,156,12905.0,local,110397253
19316215,110421553,100,101,1000000.0,local,110397253
19125115,110417195,4,69,3234.0,local,110397253
19128123,110417190,3,70,5186.0,local,110397253
19302061,110382886,100,102,1000000.0,local,110397253
19314117,110443304,5,157,13238.0,local,110397253
19213233,110383328,3,71,5319.0,local,110397253
19020122,110421910,4,70,3390.0,local,110397253
19113219,110441857,0,27,2576.0,local,110397253
19220224,110372172,0,28,2464.0,local,110397253
19308222,2481944221,3,72,4662.0,local,110397253
19106123,110422635,3,73,5509.0,local,110397253
18810023,110396428,0,29,2107.0,local,110397253
18814068,110367725,2,42,3053.0,local,110397253
19004132,110381098,100,103,1000000.0,local,110397253
19014220,110421910,100,104,1000000.0,local,110397253
19205125,110401286,4,71,3174.0,local,110397253
18814029,110367728,5,158,13457.0,local,110397253
19216134,110383607,4,72,2830.0,local,110397253
18814074,110396428,100,105,1000000.0,local,110397253
19220201,110383607,0,30,1885.0,local,110397253
19309219,110394015,5,159,12013.0,local,110397253
19022222,110365449,100,106,1000000.0,local,110397253
19122223,110412268,100,107,1000000.0,local,110397253
19208234,110419724,0,31,2513.0,local,110397253
19221210,110383333,3,74,5492.0,local,110397253
19317204,312078495,4,73,2979.0,local,110397253
19002109,110392834,5,160,11841.0,local,110397253
18815072,110450104,5,161,12118.0,local,110397253
18815058,110450104,3,75,5379.0,local,110397253
19219113,110459170,2,43,3115.0,local,110397253
19316202,312078495,100,108,1000000.0,local,110397253
19212132,110383610,0,32,2685.0,local,110397253
18810041,110396428,3,76,4910.0,local,110397253
19113217,110417195,100,109,1000000.0,local,110397253
19003309,110387946,5,162,12080.0,local,110397253
19216222,110419727,100,110,1000000.0,local,110397253
19223103,110419729,0,33,2519.0,local,110397253
19008122,110412690,100,111,1000000.0,local,110397253
18814062,110367725,5,163,13234.0,local,110397253
19309204,110386918,3,77,5519.0,local,110397253
19219229,110392606,5,164,12504.0,local,110397253
19114217,110348621,5,165,13168.0,local,110397253
19115214,110348621,4,74,3233.0,local,110397253
19218213,110392598,4,75,3056.0,local,110397253
19102132,110435308,5,166,13466.0,local,110397253
19116218,110398029,3,78,4952.0,local,110397253
19308219,2481944221,5,167,12928.0,local,110397253
19306105,110393241,100,112,1000000.0,local,110397253
19108125,3945189978,4,76,3654.0,local,110397253
19222226,110454526,100,113,1000000.0,local,110397253
19313310,110414599,5,168,13538.0,local,110397253
19309220,110443301,5,169,13079.0,local,110397253
19308126,110413465,2,44,3227.0,local,110397253
19212230,110419727,100,114,1000000.0,local,110397253
19529014,110367804,5,170,13175.0,local,110397253
19306101,110393241,3,79,4907.0,local,110397253
19314207,110421540,3,80,4840.0,local,110397253
19314109,110402623,3,81,5446.0,local,110397253
19313318,110414599,5,171,13255.0,local,110397253
19003131,110387961,5,172,14101.0,local,110397253
19128124,110407258,0,34,2464.0,local,110397253
19218120,110392598,100,115,1000000.0,local,110397253
19307202,110393241,3,82,5203.0,local,110397253
19215241,110392609,100,116,1000000.0,local,110397253
19307402,110351008,5,173,14091.0,local,110397253
19114212,110348621,100,117,1000000.0,local,110397253
19009107,110392830,4,77,3439.0,local,110397253
19011127,5071533350,4,78,2947.0,local,110397253
19311111,110394015,3,83,5191.0,local,110397253
19217125,110438786,2,45,3226.0,local,110397253
19216228,110392604,100,118,1000000.0,local,110397253
19119116,110455254,3,84,5424.0,local,110397253
19214225,110438786,2,46,2892.0,local,110397253
19310102,110443299,4,79,2916.0,local,110397253
19110205,110412273,4,80,3236.0,local,110397253
19122106,110412268,5,174,15066.0,local,110397253
18815070,3387083180,3,85,5259.0,local,110397253
19221217,110392602,2,47,2930.0,local,110397253
19020127,2366744030,100,119,1000000.0,local,110397253
19004231,110414475,3,86,5627.0,local,110397253
19303035,110414616,100,120,1000000.0,local,110397253
19102238,110392620,4,81,2966.0,local,110397253
19307510,110393241,1,24,2499.0,local,110397253
19313201,110414599,100,121,1000000.0,local,110397253
19022230,110388962,2,48,3141.0,local,110397253
18815088,110393217,2,49,3185.0,local,110397253
19215125,110392606,100,122,1000000.0,local,110397253
19007126,110455262,100,123,1000000.0,local,110397253
19312117,110451170,0,35,2102.0,local,110397253
19208249,110383612,5,175,13610.0,local,110397253
19205122,110382863,4,82,3473.0,local,110397253
19119205,110461566,5,176,12846.0,local,110397253
19302026,110367804,100,124,1000000.0,local,110397253
19310216,110443304,5,177,12685.0,local,110397253
19314214,1900719912,5,178,13296.0,local,110397253
19203162,3401274918,100,125,1000000.0,local,110397253
19008130,110348362,5,179,13742.0,local,110397253
19121119,110407258,4,83,3757.0,local,110397253
19218230,110392600,3,87,5259.0,local,110397253
19308136,2481944221,5,180,14492.0,local,110397253
19102235,110398027,2,50,3218.0,local,110397253
19204134,3367883696,5,181,15221.0,local,110397253
19125120,110417193,4,84,2842.0,local,110397253
19117213,110435295,5,182,12890.0,local,110397253
19006219,110435305,2,51,3053.0,local,110397253
,110386918,100,0,1000000.0,visitor,110397253
,110413465,2,0,3006.0,visitor,110397253
,110445895,4,0,2855.0,visitor,110397253
,110402623,100,1,1000000.0,visitor,110397253
,110382867,100,2,1000000.0,visitor,110397253
,110386925,100,3,1000000.0,visitor,110397253
,110414616,100,4,1000000.0,visitor,110397253
