parcel,origin_osmid,comm,event_cnt,dept_time,type,destin_osmid
19008139,110348362,3,2,4644.0,local,110397253
19227005,3401274918,100,1,1000000.0,local,110397253
19011127,5071533350,1,0,2555.0,local,110397253
19307412,110351008,3,3,5355.0,local,110360959
19217134,110392602,4,2,2854.0,local,110360959
19310212,110443304,3,4,4878.0,local,110397253
19204134,3367883696,2,1,2788.0,local,110360959
19004240,110348323,3,5,4744.0,local,110360959
19015202,110435310,2,2,3117.0,local,110360959
19006217,110398036,2,3,3172.0,local,110397253
18810036,110396428,4,3,3168.0,local,110360959
19112217,110392625,3,6,4773.0,local,110397253
19315123,110386925,5,0,4912.0,local,110360959
19001210,110401311,4,4,2882.0,local,110397253
18817052,3387083166,100,2,1000000.0,local,110397253
19211214,110456934,100,3,1000000.0,local,110397253
19215116,110438784,100,4,1000000.0,local,110360959
19213233,110383328,2,4,3117.0,local,110397253
19310202,110443299,3,7,4570.0,local,110397253
19004134,110414478,3,8,5049.0,local,110360959
19216134,110383607,100,5,1000000.0,local,110397253
19317204,312078495,4,5,3267.0,local,110397253
19127124,110441845,1,1,2463.0,local,110360959
18815026,110393217,3,9,4910.0,local,110397253
19016124,110438781,2,5,2518.0,local,110360959
19206217,110382867,0,0,2748.0,local,110360959
19128124,110407258,4,6,3319.0,local,110397253
19308211,2481944221,100,6,1000000.0,local,110360959
19122224,110388967,4,7,2743.0,local,110360959
19004137,110414475,4,8,2575.0,local,110397253
19310102,110443299,4,9,2497.0,local,110360959
19208119,110383612,4,10,3125.0,local,110397253
18814053,110437088,2,6,2420.0,local,110360959
19308115,2481944221,2,7,2728.0,local,110397253
19022230,110388962,2,8,3041.0,local,110397253
19126121,110441845,2,9,3066.0,local,110360959
19205124,110382863,4,11,3288.0,local,110360959
19218130,110410673,2,10,2625.0,local,110397253
18814074,110396428,3,10,4945.0,local,110397253
19113113,110441857,1,2,2679.0,local,110360959
19213211,110438785,4,12,3309.0,local,110397253
19226203,110410670,1,3,1949.0,local,110360959
19121119,110407258,2,11,2703.0,local,110397253
19210114,110401282,2,12,3290.0,local,110360959
19016109,110460422,3,11,4957.0,local,110360959
19022221,110392632,5,1,4845.0,local,110397253
19226206,110410670,2,13,2520.0,local,110360959
19313311,110414599,2,14,2620.0,local,110360959
18814050,110367728,4,13,3375.0,local,110397253
19003309,110387946,0,1,1939.0,local,110397253
19017109,312072227,4,14,2569.0,local,110397253
18817019,3401274918,3,12,5208.0,local,110360959
19308129,2481944221,100,7,1000000.0,local,110360959
19314117,110443304,2,15,2735.0,local,110360959
19316226,110445895,4,15,3277.0,local,110360959
19213210,110438785,3,13,5184.0,local,110360959
19218120,110392598,2,16,2471.0,local,110397253
19222224,110392598,3,14,4761.0,local,110360959
19308113,2481944221,4,16,3363.0,local,110360959
19205125,110401286,100,8,1000000.0,local,110360959
19316222,110445895,4,17,2640.0,local,110360959
19203154,110358680,4,18,2589.0,local,110397253
19008138,110348362,100,9,1000000.0,local,110360959
19314115,110443304,3,15,4701.0,local,110397253
19207122,110456934,3,16,5118.0,local,110360959
19209226,110383326,2,17,2588.0,local,110360959
19003206,110387957,4,19,3004.0,local,110360959
19022223,110392632,4,20,2756.0,local,110397253
19016223,110447261,4,21,2768.0,local,110397253
19316201,110445895,4,22,2555.0,local,110397253
19221224,110383331,4,23,2896.0,local,110397253
19308222,2481944221,2,18,3043.0,local,110360959
19115215,110348621,5,2,5096.0,local,110397253
19307203,110393241,2,19,3272.0,local,110397253
19308207,110413465,2,20,2758.0,local,110360959
19003128,110441915,3,17,5223.0,local,110360959
19313238,110445895,4,24,2935.0,local,110397253
19316220,110445895,4,25,3346.0,local,110397253
19313318,110414599,4,26,3303.0,local,110397253
19308205,110413465,5,3,4852.0,local,110360959
19210218,110401284,1,4,2019.0,local,110397253
19308117,2481944221,2,21,2798.0,local,110360959
19018127,5071533356,3,18,4787.0,local,110397253
19313307,110421520,3,19,4942.0,local,110397253
19314224,110366250,100,10,1000000.0,local,110397253
19227001,3401274918,4,27,3206.0,local,110360959
19213132,110438785,2,22,3164.0,local,110397253
19311402,110443304,2,23,3010.0,local,110397253
19316223,110445895,1,5,2042.0,local,110360959
19312101,110386918,4,28,2742.0,local,110360959
19017113,312072227,2,24,3032.0,local,110360959
19212134,110383610,2,25,2569.0,local,110397253
19310203,110443299,0,2,2302.0,local,110360959
19106123,110422635,4,29,2896.0,local,110397253
19209136,110401284,1,6,1937.0,local,110397253
19120110,110407258,2,26,3286.0,local,110397253
19303037,110414616,3,20,4880.0,local,110360959
19313201,110414599,3,21,4803.0,local,110397253
19214120,110410673,4,30,3324.0,local,110360959
19119205,110461566,2,27,3271.0,local,110360959
19317218,110421555,2,28,2687.0,local,110360959
19310227,110443301,1,7,1926.0,local,110360959
19103131,110392611,0,3,2384.0,local,110397253
19209228,110401286,3,22,5251.0,local,110397253
19309217,110451170,4,31,2930.0,local,110397253
19310222,110443301,0,4,2442.0,local,110360959
19003310,110387967,3,23,5030.0,local,110360959
18818001,110393217,4,32,3070.0,local,110397253
19007121,110455262,4,33,2585.0,local,110360959
19023226,110392630,4,34,3384.0,local,110360959
19308112,2481944221,100,11,1000000.0,local,110360959
19210223,110401282,4,35,2751.0,local,110360959
19119116,110455254,0,5,2377.0,local,110397253
19220201,110383607,0,6,2618.0,local,110397253
18815062,110437088,3,24,5254.0,local,110360959
19013229,110441918,4,36,3004.0,local,110360959
19222117,110392598,5,4,4897.0,local,110397253
19307208,110393241,4,37,2691.0,local,110397253
19118217,110392609,5,5,5107.0,local,110360959
19221225,110392602,4,38,3561.0,local,110397253
18815022,110393217,4,39,3127.0,local,110360959
19215241,110392609,4,40,2934.0,local,110360959
19108114,110412273,0,7,2494.0,local,110397253
19216136,110383607,0,8,2678.0,local,110397253
19014221,110421909,3,25,5005.0,local,110360959
19016224,110438781,3,26,4798.0,local,110397253
19308206,110413465,5,6,5533.0,local,110360959
19204123,3367883696,100,12,1000000.0,local,110360959
19112114,110450444,4,41,3068.0,local,110360959
19220124,110372172,4,42,3270.0,local,110360959
19210226,110401282,4,43,3355.0,local,110397253
19117208,110392614,4,44,2767.0,local,110397253
19308123,110386918,2,29,3254.0,local,110397253
19003130,110348357,3,27,4968.0,local,110360959
19313316,110421540,3,28,5342.0,local,110397253
19207118,110456934,100,13,1000000.0,local,110397253
19311302,110386925,100,14,1000000.0,local,110360959
19224110,110372172,3,29,4586.0,local,110360959
19313315,110421540,1,8,2484.0,local,110360959
19219118,110392604,4,45,3351.0,local,110397253
19310116,110421520,0,9,2038.0,local,110360959
19204235,110401288,100,15,1000000.0,local,110397253
19313326,110414599,1,9,2435.0,local,110360959
19119215,110455254,1,10,2798.0,local,110360959
19008122,110412690,3,30,4945.0,local,110397253
19221210,110383333,0,10,2741.0,local,110397253
18815080,110393217,5,7,6031.0,local,110397253
19310213,110443304,1,11,2045.0,local,110397253
19223211,110460424,3,31,4702.0,local,110360959
19312117,110451170,2,30,2519.0,local,110360959
19314304,110402623,2,31,3016.0,local,110397253
18814057,110367728,4,46,2931.0,local,110397253
19205202,110382860,2,32,2927.0,local,110397253
19002109,110392834,0,11,2466.0,local,110360959
19307510,110393241,4,47,2901.0,local,110397253
19209127,110401286,4,48,3509.0,local,110360959
19014129,110398036,4,49,3198.0,local,110360959
19014220,110421910,1,12,2203.0,local,110360959
19211216,110459167,1,13,2196.0,local,110397253
19311111,110394015,4,50,2874.0,local,110360959
19205228,3367883696,3,32,5147.0,local,110360959
19113114,110441857,4,51,3131.0,local,110397253
18814012,110437088,100,16,1000000.0,local,110397253
19125119,110417193,3,33,4996.0,local,110360959
19115120,110348621,4,52,2906.0,local,110397253
19307506,110350999,4,53,3115.0,local,110397253
19307517,110443298,2,33,3108.0,local,110360959
19117217,110392614,100,17,1000000.0,local,110360959
18810027,110396428,2,34,3046.0,local,110360959
19313314,110414599,3,34,5449.0,local,110360959
19104116,110422635,4,54,2743.0,local,110397253
19223215,110459170,2,35,2810.0,local,110397253
19004135,110414475,0,12,2414.0,local,110360959
19529015,110393217,2,36,2702.0,local,110397253
18814054,110367728,100,18,1000000.0,local,110360959
19008121,110412690,100,19,1000000.0,local,110397253
19120109,110417188,3,35,4739.0,local,110397253
19313228,110445895,2,37,3039.0,local,110360959
19119218,110392614,2,38,3161.0,local,110397253
19221212,110392602,100,20,1000000.0,local,110360959
18815020,110393217,4,55,3237.0,local,110397253
19126124,110450446,4,56,3159.0,local,110397253
18814060,110367728,2,39,2675.0,local,110397253
19221217,110392602,3,36,4947.0,local,110360959
19307402,110351008,3,37,4613.0,local,110360959
19312133,110451170,4,57,3194.0,local,110397253
18815058,110450104,100,21,1000000.0,local,110360959
19213234,110383328,4,58,3016.0,local,110360959
18815059,110450104,3,38,4662.0,local,110397253
19212129,110383610,3,39,4940.0,local,110397253
19312139,110451170,2,40,2884.0,local,110360959
19101135,110392622,4,59,2727.0,local,110397253
19313204,110421540,4,60,3409.0,local,110360959
19210220,110401282,3,40,5289.0,local,110397253
19313236,110414599,1,14,2413.0,local,110397253
19110110,110450448,4,61,3439.0,local,110360959
19103233,110461563,4,62,2907.0,local,110397253
19017118,312072227,2,41,3138.0,local,110360959
19315119,110394015,4,63,3304.0,local,110397253
19309220,110443301,4,64,3452.0,local,110397253
19204246,110358680,0,13,2045.0,local,110360959
19015212,110398036,5,8,5902.0,local,110360959
19001205,110392830,100,22,1000000.0,local,110360959
19103134,110438782,3,41,5391.0,local,110360959
19307518,110443298,0,14,2018.0,local,110360959
19225107,110454526,4,65,3536.0,local,110360959
19214116,110410673,4,66,2942.0,local,110360959
19312119,110451170,2,42,3019.0,local,110360959
19126125,110450446,4,67,3443.0,local,110360959
19312131,110451170,4,68,2847.0,local,110397253
19313313,110414599,2,43,2431.0,local,110397253
18810004,110396428,4,69,2839.0,local,110360959
18814071,110396428,3,42,4680.0,local,110360959
19317103,110381021,4,70,3015.0,local,110360959
18815071,110450104,4,71,3407.0,local,110360959
19307202,110393241,3,43,4981.0,local,110360959
19222226,110454526,3,44,4651.0,local,110360959
19112208,110366323,2,44,2501.0,local,110360959
19314225,1900719912,3,45,5387.0,local,110360959
19018118,110365447,2,45,3124.0,local,110360959
19221220,110383331,3,46,4625.0,local,110397253
19122223,110412268,3,47,5020.0,local,110360959
18814029,110367728,0,15,2555.0,local,110397253
19206110,110382867,4,72,3453.0,local,110397253
19004231,110414475,5,9,6217.0,local,110360959
19109120,110388963,3,48,5216.0,local,110397253
19022132,110365447,4,73,2929.0,local,110397253
19012109,110348357,3,49,4835.0,local,110397253
18815083,110393217,3,50,4758.0,local,110360959
19220121,110383331,4,74,2916.0,local,110360959
19115214,110348621,3,51,5398.0,local,110397253
19313225,110421553,4,75,3718.0,local,110360959
19309221,110386918,2,46,3119.0,local,110360959
19310204,110443301,0,16,1897.0,local,110360959
19218126,110392598,4,76,2962.0,local,110360959
19309218,110451170,2,47,2471.0,local,110360959
19016128,110456932,4,77,2929.0,local,110397253
19004132,110381098,3,52,5261.0,local,110360959
19212233,110419724,3,53,4700.0,local,110360959
19204133,110383612,2,48,2802.0,local,110360959
19204237,110358680,2,49,2650.0,local,110360959
19308136,2481944221,100,23,1000000.0,local,110397253
19314214,1900719912,0,17,2701.0,local,110397253
19013231,110414480,2,50,3236.0,local,110397253
19020127,2366744030,100,24,1000000.0,local,110360959
19308214,2481944221,4,78,2962.0,local,110360959
19211215,110459167,4,79,3640.0,local,110397253
19303034,110421555,2,51,3215.0,local,110397253
19312102,110386918,4,80,3578.0,local,110397253
19302049,110367827,100,25,1000000.0,local,110397253
19314109,110402623,4,81,3592.0,local,110360959
19217227,110383331,4,82,3264.0,local,110360959
19214205,110410673,2,52,2799.0,local,110397253
19316227,312078495,2,53,3078.0,local,110397253
19121115,110407258,5,10,6215.0,local,110397253
19209224,110401286,2,54,3195.0,local,110397253
19101137,110398027,1,15,2237.0,local,110397253
19309204,110386918,100,26,1000000.0,local,110397253
19212130,110419724,0,18,1992.0,local,110397253
19317214,110381017,2,55,2860.0,local,110360959
19314305,110443304,1,16,2266.0,local,110360959
19218229,110392598,3,54,5458.0,local,110360959
19217133,110392602,2,56,2431.0,local,110397253
19314223,110421540,2,57,2557.0,local,110397253
19021123,110392637,100,27,1000000.0,local,110360959
19205129,110382863,4,83,2866.0,local,110397253
19023114,110388962,3,55,5154.0,local,110360959
19003131,110387961,3,56,5457.0,local,110397253
18815088,110393217,2,58,2889.0,local,110360959
19214223,110438786,5,11,6685.0,local,110397253
19309202,110386918,2,59,2946.0,local,110360959
18815067,110393217,4,84,2900.0,local,110360959
19222116,110410670,4,85,3244.0,local,110397253
19212231,110419727,2,60,2554.0,local,110397253
19217226,110438785,3,57,5143.0,local,110397253
19313340,110421520,2,61,2480.0,local,110360959
19218125,110392598,3,58,5062.0,local,110360959
19206221,110401284,3,59,5392.0,local,110360959
19108111,110443480,4,86,3438.0,local,110360959
19212142,110383610,4,87,3074.0,local,110397253
19223218,110460424,4,88,3183.0,local,110397253
19302061,110382886,100,28,1000000.0,local,110360959
18815090,110450104,5,12,5538.0,local,110397253
19102132,110435308,4,89,3531.0,local,110360959
19309203,110386918,4,90,3770.0,local,110360959
19116218,110398029,3,60,4911.0,local,110397253
19005236,110381098,2,62,3096.0,local,110397253
19021121,110392637,3,61,4779.0,local,110360959
19001121,110412690,4,91,3370.0,local,110360959
19204132,3367883696,4,92,3320.0,local,110360959
19216128,110383607,2,63,3051.0,local,110360959
19012217,110441918,4,93,2979.0,local,110360959
19216137,110383328,2,64,3085.0,local,110360959
19316215,110421553,3,62,4868.0,local,110360959
19009209,110348362,4,94,3394.0,local,110397253
19313215,110421553,0,19,2128.0,local,110360959
19008140,312072227,3,63,5367.0,local,110360959
19212132,110383610,4,95,3456.0,local,110360959
19310103,110443299,0,20,2414.0,local,110360959
18810023,110396428,3,64,4829.0,local,110397253
19218213,110392598,4,96,3349.0,local,110360959
19209229,110401286,4,97,3641.0,local,110360959
19308118,2481944221,3,65,4630.0,local,110397253
19309222,110451170,2,65,2563.0,local,110360959
19308137,2481944221,4,98,3722.0,local,110360959
19313226,110421553,2,66,2867.0,local,110397253
18814062,110367725,3,66,5439.0,local,110397253
19216230,110383610,4,99,3057.0,local,110360959
18817031,110437088,2,67,2931.0,local,110397253
19122214,110388967,3,67,4919.0,local,110397253
19205227,110383326,2,68,2441.0,local,110360959
19313328,110429434,5,13,6146.0,local,110397253
19314306,110443304,3,68,4759.0,local,110397253
18814035,973221268,4,100,3105.0,local,110360959
19211110,110419727,4,101,3447.0,local,110360959
19101126,110392622,2,69,3155.0,local,110397253
18810013,110396428,4,102,3631.0,local,110397253
19221126,110392600,0,21,2153.0,local,110397253
19211131,110419724,0,22,2706.0,local,110360959
19106124,110392632,4,103,3438.0,local,110397253
19313339,110421520,3,69,4783.0,local,110397253
18810005,110396428,0,23,2497.0,local,110360959
19122106,110412268,4,104,3144.0,local,110360959
19006105,110447260,0,24,2582.0,local,110397253
19003129,110348323,1,17,2204.0,local,110360959
19303035,110414616,4,105,3543.0,local,110360959
19220224,110372172,2,70,2519.0,local,110360959
19225151,110457890,3,70,5467.0,local,110360959
19108125,3945189978,3,71,4817.0,local,110397253
19302050,110367827,4,106,3140.0,local,110360959
19004235,110441915,4,107,3243.0,local,110397253
19021122,110365447,0,25,2652.0,local,110360959
19106115,110422635,4,108,3789.0,local,110360959
19102233,110392617,4,109,3663.0,local,110360959
19112115,110366323,3,72,4720.0,local,110397253
19216111,110383331,4,110,3249.0,local,110397253
19128123,110417190,3,73,5370.0,local,110397253
19221223,110383333,2,71,2529.0,local,110360959
19311213,110386925,0,26,2687.0,local,110360959
19313214,110421553,0,27,2578.0,local,110397253
19215232,110392609,4,111,3335.0,local,110397253
19122221,110412268,4,112,3202.0,local,110360959
19117213,110435295,2,72,3042.0,local,110360959
19108121,110443480,2,73,2572.0,local,110397253
19226207,110454526,3,74,4872.0,local,110397253
18815064,110437088,2,74,2477.0,local,110397253
19205201,110382860,100,29,1000000.0,local,110397253
19308119,2481944221,100,30,1000000.0,local,110397253
19116126,110435295,4,113,3088.0,local,110360959
18814069,110367728,3,75,4886.0,local,110397253
18815078,110393217,2,75,2929.0,local,110360959
19020122,110421910,3,76,5139.0,local,110360959
19017120,312072227,0,28,2378.0,local,110360959
19103210,110392611,4,114,3500.0,local,110397253
18810019,110396428,4,115,3291.0,local,110397253
19214208,110410673,4,116,3372.0,local,110397253
19214226,110410673,4,117,3702.0,local,110397253
19302026,110367804,4,118,3207.0,local,110360959
19212230,110419727,1,18,2708.0,local,110360959
19115119,110392622,4,119,3014.0,local,110397253
19117216,110392614,5,14,5771.0,local,110360959
19312140,110386918,4,120,3487.0,local,110360959
19113216,110450448,1,19,2008.0,local,110397253
19112116,110450444,3,77,5304.0,local,110397253
19110202,110388965,2,76,2697.0,local,110360959
19310226,110443304,1,20,2355.0,local,110360959
19314207,110421540,100,31,1000000.0,local,110360959
19302041,110382886,3,78,4659.0,local,110360959
19314303,110443304,2,77,2998.0,local,110360959
19206224,110382863,5,15,6478.0,local,110397253
19216228,110392604,100,32,1000000.0,local,110397253
18817033,110382855,3,79,5301.0,local,110397253
19113219,110441857,4,121,3940.0,local,110397253
18817041,110436759,4,122,3282.0,local,110397253
19219228,110392609,2,78,2792.0,local,110360959
19307516,110393241,4,123,3231.0,local,110397253
19017119,312072227,4,124,3011.0,local,110397253
19102239,110392617,0,29,1944.0,local,110360959
19317217,110421555,0,30,2213.0,local,110360959
18815072,110450104,3,80,4718.0,local,110360959
19007133,110401292,1,21,2231.0,local,110397253
19103234,110461563,3,81,4894.0,local,110397253
19022222,110365449,4,125,3715.0,local,110397253
19308126,110413465,3,82,5147.0,local,110397253
19218230,110392600,4,126,3756.0,local,110397253
18814058,110367728,3,83,5061.0,local,110360959
19209102,110401284,5,16,6341.0,local,110360959
19101130,110392620,3,84,5130.0,local,110397253
19220223,110372172,2,79,2754.0,local,110397253
19316212,312078495,3,85,4880.0,local,110360959
19303007,110421555,4,127,3292.0,local,110360959
19204236,110358680,4,128,3268.0,local,110397253
19103238,110461563,2,80,2782.0,local,110360959
18815074,110393217,4,129,3457.0,local,110397253
18814049,110396428,4,130,3395.0,local,110360959
18817048,110437088,100,33,1000000.0,local,110360959
19013127,110414480,3,86,5502.0,local,110360959
19215124,110392606,3,87,4720.0,local,110360959
19013121,110381097,0,31,2552.0,local,110360959
19310201,110350999,3,88,5345.0,local,110360959
19219226,110460424,3,89,4825.0,local,110360959
19309210,110394015,4,131,3572.0,local,110397253
19107118,110427102,4,132,3265.0,local,110397253
19110205,110412273,4,133,3353.0,local,110397253
19317105,110381021,2,81,3123.0,local,110360959
18815070,3387083180,0,32,2436.0,local,110360959
19127125,110454761,100,34,1000000.0,local,110360959
18817040,110382760,1,22,2187.0,local,110397253
19220215,110383607,4,134,3920.0,local,110397253
19315122,110366250,3,90,5125.0,local,110360959
19316202,312078495,4,135,3285.0,local,110360959
19217225,110438785,1,23,2407.0,local,110360959
19203162,3401274918,2,82,2558.0,local,110397253
19120104,110417188,100,35,1000000.0,local,110360959
19301023,110450104,2,83,3318.0,local,110360959
19120212,110407258,4,136,3389.0,local,110397253
19205122,110382863,5,17,6637.0,local,110397253
19114217,110348621,4,137,3199.0,local,110397253
19208249,110383612,5,18,6131.0,local,110360959
19014130,110421910,2,84,2924.0,local,110397253
18814072,110393217,4,138,3373.0,local,110360959
19212140,110419724,2,85,2994.0,local,110397253
19004136,110414475,5,19,5786.0,local,110360959
19314105,110402623,3,91,5108.0,local,110397253
18815024,110393217,4,139,3573.0,local,110360959
19115217,110392620,3,92,5370.0,local,110360959
19216202,110383610,2,86,2879.0,local,110360959
19109125,110412273,3,93,4849.0,local,110397253
19313227,110445895,4,140,3203.0,local,110360959
19102238,110392620,2,87,3025.0,local,110397253
19226106,110410670,1,24,2824.0,local,110397253
19211132,110459167,100,36,1000000.0,local,110360959
19115117,110348621,1,25,2482.0,local,110360959
19313310,110414599,100,37,1000000.0,local,110397253
19223112,110419729,4,141,3447.0,local,110360959
19016222,110455260,2,88,2962.0,local,110397253
18814032,110367725,3,94,5343.0,local,110360959
19021118,110392637,4,142,3576.0,local,110360959
19118215,110392611,3,95,4740.0,local,110397253
19022131,110388962,4,143,3489.0,local,110360959
19217135,110392600,4,144,3156.0,local,110397253
19203155,3401274918,2,89,2719.0,local,110360959
18815060,110450104,1,26,2165.0,local,110397253
19012219,110348357,4,145,3555.0,local,110397253
19004133,110381097,4,146,3921.0,local,110397253
19307511,110393241,2,90,2804.0,local,110360959
19312141,110386918,3,96,4755.0,local,110397253
19219119,110392606,4,147,3806.0,local,110360959
19316221,110445895,3,97,5050.0,local,110397253
19108117,110443480,4,148,3283.0,local,110360959
19005242,3945189981,3,98,5500.0,local,110360959
19214225,110438786,3,99,4819.0,local,110397253
19125101,110388967,3,100,4986.0,local,110397253
19012218,110441915,4,149,3672.0,local,110397253
19219113,110459170,3,101,5454.0,local,110397253
18810035,110396428,2,91,2771.0,local,110360959
19308223,2481944221,1,27,2535.0,local,110360959
19227006,3401274918,4,150,3691.0,local,110397253
19120214,110417190,0,33,2576.0,local,110360959
19308116,2481944221,2,92,2674.0,local,110397253
19215209,110392606,2,93,2508.0,local,110360959
19221219,110392602,4,151,3211.0,local,110360959
19209225,110401286,4,152,3471.0,local,110360959
19205232,3367883696,3,102,5483.0,local,110397253
19303012,110381021,0,34,2418.0,local,110397253
19225211,110457890,2,94,3311.0,local,110360959
19114212,110348621,4,153,3580.0,local,110360959
19302051,110367804,100,38,1000000.0,local,110397253
19215125,110392606,3,103,5068.0,local,110397253
19213229,110383328,1,28,2652.0,local,110397253
19313341,110429434,100,39,1000000.0,local,110360959
19219122,110392604,0,35,2588.0,local,110360959
19208117,110419724,2,95,3300.0,local,110360959
19215121,110438784,3,104,5338.0,local,110397253
19007124,110455262,3,105,5429.0,local,110397253
19007126,110455262,2,96,2964.0,local,110360959
19306102,110393241,2,97,2882.0,local,110397253
19217125,110438786,1,29,2646.0,local,110397253
19302025,110382886,4,154,3632.0,local,110360959
19206220,110401282,3,106,5131.0,local,110360959
19005233,3945189981,4,155,3525.0,local,110397253
18810040,110396428,1,30,2518.0,local,110397253
19313335,110421520,100,40,1000000.0,local,110360959
18814068,110367725,4,156,3269.0,local,110397253
19308122,2481944221,100,41,1000000.0,local,110360959
19221124,110454526,2,98,3024.0,local,110360959
19308210,2481944221,4,157,3936.0,local,110397253
19315121,110386925,2,99,2451.0,local,110397253
18817053,3387083171,3,107,5105.0,local,110397253
19122219,110388967,4,158,4031.0,local,110360959
19207226,110456932,1,31,2585.0,local,110360959
19214117,110410673,4,159,4057.0,local,110397253
19313312,110414599,3,108,4670.0,local,110397253
19310104,110443299,3,109,5287.0,local,110360959
19224211,110372172,3,110,5446.0,local,110397253
19209132,110401284,4,160,3476.0,local,110360959
19314101,110421520,4,161,4099.0,local,110360959
19104134,110422635,4,162,4001.0,local,110360959
19315116,110386925,4,163,3712.0,local,110397253
19313324,110414599,0,36,1920.0,local,110397253
19125114,110417195,5,20,6223.0,local,110397253
19102235,110398027,2,100,2874.0,local,110360959
19014126,110421910,3,111,4906.0,local,110360959
19219225,110460424,4,164,3623.0,local,110397253
19307201,110393241,4,165,4144.0,local,110397253
19313306,110421520,2,101,3190.0,local,110397253
19208118,110383326,1,32,2456.0,local,110360959
19311113,110386925,4,166,3492.0,local,110360959
19204135,3367883696,3,112,5065.0,local,110360959
19313343,110421520,4,167,4242.0,local,110360959
19125115,110417195,3,113,4718.0,local,110397253
19310220,110443304,3,114,5219.0,local,110360959
19313325,110414599,1,33,2363.0,local,110397253
19208115,110419724,3,115,5489.0,local,110397253
19308221,2481944221,3,116,4784.0,local,110397253
19208234,110419724,3,117,4832.0,local,110397253
19102236,110398027,3,118,4820.0,local,110360959
19123120,110388967,2,102,3108.0,local,110360959
19203202,110382855,4,168,4038.0,local,110397253
19124127,110450446,3,119,4790.0,local,110360959
19221222,110457890,2,103,3238.0,local,110360959
19008130,110348362,3,120,4735.0,local,110360959
19207121,110401288,3,121,5265.0,local,110360959
19306101,110393241,2,104,2943.0,local,110360959
19309228,110394015,0,37,2527.0,local,110360959
19101138,110398027,4,169,4076.0,local,110360959
18818005,110393217,2,105,2859.0,local,110397253
19020210,312072177,100,42,1000000.0,local,110397253
19308215,110413465,4,170,3330.0,local,110360959
19114225,110407254,3,122,5515.0,local,110397253
19310219,110443301,5,21,6305.0,local,110397253
19222227,110454526,4,171,4237.0,local,110397253
19011125,5071533356,5,22,6718.0,local,110397253
19119107,110460424,3,123,4950.0,local,110360959
19023232,110366323,3,124,5474.0,local,110397253
19022123,110365449,4,172,4098.0,local,110397253
19110204,110412273,0,38,1929.0,local,110360959
19223115,110459170,5,23,6093.0,local,110360959
19004234,110414475,3,125,5005.0,local,110397253
19209227,110401286,4,173,4078.0,local,110360959
19128129,110441845,4,174,3929.0,local,110397253
19127127,110454761,2,106,2634.0,local,110360959
19207123,110401288,5,24,6618.0,local,110397253
19116105,110461566,2,107,2467.0,local,110397253
19221202,110392602,2,108,3041.0,local,110397253
19308132,2481944221,2,109,3120.0,local,110360959
19006219,110435305,4,175,3959.0,local,110360959
19125120,110417193,4,176,4162.0,local,110360959
18810038,110396428,2,110,2731.0,local,110397253
19215234,110438784,100,43,1000000.0,local,110397253
19311214,110394015,5,25,6147.0,local,110360959
19315120,110386925,2,111,3275.0,local,110397253
19128120,110417190,4,177,4075.0,local,110360959
19009107,110392830,3,126,4969.0,local,110360959
19125122,110450446,3,127,4838.0,local,110397253
19309219,110394015,3,128,4913.0,local,110397253
19307513,110393241,3,129,5331.0,local,110360959
19220131,110372172,1,34,2783.0,local,110397253
18817043,110436759,3,130,5189.0,local,110397253
19001209,110401311,3,131,4968.0,local,110360959
18810041,110396428,4,178,4015.0,local,110360959
19205230,110401286,4,179,3782.0,local,110360959
19113217,110417195,2,112,3218.0,local,110360959
19311304,110394015,3,132,5045.0,local,110360959
19208236,110419724,4,180,4148.0,local,110360959
19310216,110443304,4,181,3392.0,local,110397253
19210224,110401282,2,113,2574.0,local,110397253
19015121,110435310,2,114,2487.0,local,110360959
19302052,110382886,4,182,3751.0,local,110397253
19219229,110392606,4,183,4240.0,local,110397253
19306105,110393241,4,184,3406.0,local,110360959
18815084,110393217,4,185,3666.0,local,110360959
19312142,110451170,4,186,3649.0,local,110360959
19124130,110388967,3,133,5238.0,local,110397253
19220129,110372172,3,134,5589.0,local,110397253
19213131,110438785,100,44,1000000.0,local,110360959
19116111,110435295,4,187,3511.0,local,110397253
19224111,110383333,4,188,3590.0,local,110360959
18817042,110436759,2,115,2450.0,local,110397253
19314215,1900719912,1,35,2170.0,local,110360959
19214231,110438786,3,135,5378.0,local,110360959
19019131,2366744030,2,116,3071.0,local,110397253
19219120,110392604,4,189,4335.0,local,110360959
19216222,110419727,100,45,1000000.0,local,110360959
19119115,110455254,0,39,2406.0,local,110397253
19210222,110401282,3,136,5448.0,local,110397253
19114116,110398029,2,117,2637.0,local,110360959
19308219,2481944221,3,137,5038.0,local,110397253
19023231,110392630,2,118,3128.0,local,110360959
,110443301,2,0,2610.0,visitor,110360959
,110382863,3,0,4586.0,visitor,110360959
,110421520,4,0,3177.0,visitor,110397253
,110382855,3,1,4768.0,visitor,110397253
,110443301,2,1,3204.0,visitor,110397253
,110382867,2,2,2553.0,visitor,110360959
,110421555,2,3,2928.0,visitor,110360959
,110414599,4,1,2733.0,visitor,110360959
,110421555,4,2,3258.0,visitor,110360959
,110445895,3,2,4543.0,visitor,110360959
,110410670,4,3,2535.0,visitor,110360959
,110394015,2,4,3043.0,visitor,110397253
,110393241,3,3,5376.0,visitor,110397253
,110443301,3,4,5024.0,visitor,110397253
