parcel,origin_osmid,comm,event_cnt,dept_time,type,destin_osmid
19204248,110401288,100,0,1000000.0,local,110397253
19529014,110367804,5,1,5263.0,local,110397253
19310115,110429434,100,1,1000000.0,local,110397253
19223103,110419729,5,2,5154.0,local,110397253
19006114,110435305,5,3,5026.0,local,110397253
19008139,110348362,5,4,5827.0,local,110397253
19227005,3401274918,100,2,1000000.0,local,110397253
19011127,5071533350,1,0,2042.0,local,110397253
19307412,110351008,5,5,5375.0,local,110397253
19217134,110392602,100,3,1000000.0,local,110397253
19310212,110443304,5,6,5513.0,local,110397253
19204134,3367883696,5,7,5399.0,local,110397253
19004240,110348323,5,8,5557.0,local,110397253
19015202,110435310,5,9,5921.0,local,110397253
19006217,110398036,5,10,6237.0,local,110397253
18810036,110396428,100,4,1000000.0,local,110397253
19112217,110392625,5,11,6022.0,local,110397253
19315123,110386925,100,5,1000000.0,local,110397253
19001210,110401311,5,12,5694.0,local,110397253
18817052,3387083166,100,6,1000000.0,local,110397253
19211214,110456934,100,7,1000000.0,local,110397253
19215116,110438784,100,8,1000000.0,local,110397253
19213233,110383328,5,13,5468.0,local,110397253
19310202,110443299,5,14,5824.0,local,110397253
19004134,110414478,5,15,6306.0,local,110397253
19216134,110383607,100,9,1000000.0,local,110397253
19317204,312078495,100,10,1000000.0,local,110397253
19127124,110441845,1,1,2604.0,local,110397253
18815026,110393217,5,16,5519.0,local,110397253
19016124,110438781,5,17,6283.0,local,110397253
19206217,110382867,0,0,2712.0,local,110397253
19128124,110407258,100,11,1000000.0,local,110397253
19308211,2481944221,100,12,1000000.0,local,110397253
19122224,110388967,5,18,6171.0,local,110397253
19004137,110414475,100,13,1000000.0,local,110397253
19310102,110443299,100,14,1000000.0,local,110397253
19208119,110383612,100,15,1000000.0,local,110397253
18814053,110437088,5,19,5901.0,local,110397253
19308115,2481944221,5,20,5993.0,local,110397253
19022230,110388962,5,21,5936.0,local,110397253
19126121,110441845,5,22,6794.0,local,110397253
19205124,110382863,100,16,1000000.0,local,110397253
19218130,110410673,5,23,6063.0,local,110397253
18814074,110396428,5,24,6743.0,local,110397253
19113113,110441857,1,2,2040.0,local,110397253
19213211,110438785,5,25,6930.0,local,110397253
19226203,110410670,1,3,2681.0,local,110397253
19121119,110407258,5,26,5877.0,local,110397253
19210114,110401282,5,27,6485.0,local,110397253
19016109,110460422,5,28,6404.0,local,110397253
19022221,110392632,100,17,1000000.0,local,110397253
19226206,110410670,5,29,6906.0,local,110397253
19313311,110414599,5,30,6965.0,local,110397253
18814050,110367728,100,18,1000000.0,local,110397253
19003309,110387946,0,1,2135.0,local,110397253
19017109,312072227,5,31,6123.0,local,110397253
18817019,3401274918,5,32,6879.0,local,110397253
19308129,2481944221,100,19,1000000.0,local,110397253
19314117,110443304,5,33,7316.0,local,110397253
19316226,110445895,5,34,6032.0,local,110397253
19213210,110438785,5,35,6613.0,local,110397253
19218120,110392598,5,36,7438.0,local,110397253
19222224,110392598,5,37,7350.0,local,110397253
19308113,2481944221,100,20,1000000.0,local,110397253
19205125,110401286,100,21,1000000.0,local,110397253
19316222,110445895,5,38,6939.0,local,110397253
19203154,110358680,100,22,1000000.0,local,110397253
19008138,110348362,100,23,1000000.0,local,110397253
19314115,110443304,5,39,7179.0,local,110397253
19207122,110456934,5,40,7529.0,local,110397253
19209226,110383326,5,41,7045.0,local,110397253
19003206,110387957,100,24,1000000.0,local,110397253
19022223,110392632,100,25,1000000.0,local,110397253
19016223,110447261,100,26,1000000.0,local,110397253
19316201,110445895,5,42,7571.0,local,110397253
19221224,110383331,100,27,1000000.0,local,110397253
19308222,2481944221,5,43,6818.0,local,110397253
19115215,110348621,100,28,1000000.0,local,110397253
19307203,110393241,5,44,7204.0,local,110397253
19308207,110413465,5,45,8348.0,local,110397253
19003128,110441915,5,46,7019.0,local,110397253
19313238,110445895,5,47,7623.0,local,110397253
19316220,110445895,100,29,1000000.0,local,110397253
19313318,110414599,100,30,1000000.0,local,110397253
19308205,110413465,100,31,1000000.0,local,110397253
19210218,110401284,1,4,2606.0,local,110397253
19308117,2481944221,5,48,8243.0,local,110397253
19018127,5071533356,5,49,8044.0,local,110397253
19313307,110421520,5,50,7759.0,local,110397253
19314224,110366250,100,32,1000000.0,local,110397253
19227001,3401274918,100,33,1000000.0,local,110397253
19213132,110438785,5,51,7516.0,local,110397253
19311402,110443304,5,52,8727.0,local,110397253
19316223,110445895,1,5,2738.0,local,110397253
19312101,110386918,100,34,1000000.0,local,110397253
19017113,312072227,5,53,8233.0,local,110397253
19212134,110383610,5,54,7437.0,local,110397253
19310203,110443299,0,2,2104.0,local,110397253
19106123,110422635,100,35,1000000.0,local,110397253
19209136,110401284,1,6,2744.0,local,110397253
19120110,110407258,5,55,7784.0,local,110397253
19303037,110414616,5,56,8370.0,local,110397253
19313201,110414599,5,57,8096.0,local,110397253
19214120,110410673,5,58,8011.0,local,110397253
19119205,110461566,5,59,8183.0,local,110397253
19317218,110421555,5,60,8558.0,local,110397253
19310227,110443301,1,7,2204.0,local,110397253
19103131,110392611,0,3,2399.0,local,110397253
19209228,110401286,5,61,8296.0,local,110397253
19309217,110451170,5,62,8467.0,local,110397253
19310222,110443301,0,4,2626.0,local,110397253
19003310,110387967,5,63,8638.0,local,110397253
18818001,110393217,100,36,1000000.0,local,110397253
19007121,110455262,5,64,9139.0,local,110397253
19023226,110392630,5,65,7965.0,local,110397253
19308112,2481944221,100,37,1000000.0,local,110397253
19210223,110401282,5,66,9197.0,local,110397253
19119116,110455254,0,5,2711.0,local,110397253
19220201,110383607,0,6,2078.0,local,110397253
18815062,110437088,5,67,8707.0,local,110397253
19013229,110441918,5,68,8446.0,local,110397253
19222117,110392598,100,38,1000000.0,local,110397253
19307208,110393241,5,69,8629.0,local,110397253
19118217,110392609,100,39,1000000.0,local,110397253
19221225,110392602,5,70,8935.0,local,110397253
18815022,110393217,5,71,8768.0,local,110397253
19215241,110392609,5,72,8582.0,local,110397253
19108114,110412273,0,7,2006.0,local,110397253
19216136,110383607,0,8,2404.0,local,110397253
19014221,110421909,5,73,8563.0,local,110397253
19016224,110438781,5,74,9040.0,local,110397253
19308206,110413465,100,40,1000000.0,local,110397253
19204123,3367883696,100,41,1000000.0,local,110397253
19112114,110450444,100,42,1000000.0,local,110397253
19220124,110372172,100,43,1000000.0,local,110397253
19210226,110401282,5,75,8819.0,local,110397253
19117208,110392614,5,76,8206.0,local,110397253
19308123,110386918,5,77,9240.0,local,110397253
19003130,110348357,5,78,9633.0,local,110397253
19313316,110421540,5,79,8259.0,local,110397253
19207118,110456934,100,44,1000000.0,local,110397253
19311302,110386925,100,45,1000000.0,local,110397253
19224110,110372172,5,80,9665.0,local,110397253
19313315,110421540,1,8,2077.0,local,110397253
19219118,110392604,5,81,9307.0,local,110397253
19310116,110421520,0,9,2407.0,local,110397253
19204235,110401288,100,46,1000000.0,local,110397253
19313326,110414599,1,9,2585.0,local,110397253
19119215,110455254,1,10,2135.0,local,110397253
19008122,110412690,5,82,9819.0,local,110397253
19221210,110383333,0,10,2230.0,local,110397253
18815080,110393217,100,47,1000000.0,local,110397253
19310213,110443304,1,11,2054.0,local,110397253
19223211,110460424,5,83,9520.0,local,110397253
19312117,110451170,5,84,8636.0,local,110397253
19314304,110402623,5,85,9910.0,local,110397253
18814057,110367728,100,48,1000000.0,local,110397253
19205202,110382860,5,86,9080.0,local,110397253
19002109,110392834,0,11,2667.0,local,110397253
19307510,110393241,100,49,1000000.0,local,110397253
19209127,110401286,5,87,9398.0,local,110397253
19014129,110398036,5,88,8893.0,local,110397253
19014220,110421910,1,12,1955.0,local,110397253
19211216,110459167,1,13,2172.0,local,110397253
19311111,110394015,100,50,1000000.0,local,110397253
19205228,3367883696,5,89,9968.0,local,110397253
19113114,110441857,100,51,1000000.0,local,110397253
18814012,110437088,100,52,1000000.0,local,110397253
19125119,110417193,5,90,9124.0,local,110397253
19115120,110348621,100,53,1000000.0,local,110397253
19307506,110350999,100,54,1000000.0,local,110397253
19307517,110443298,5,91,8927.0,local,110397253
19117217,110392614,100,55,1000000.0,local,110397253
18810027,110396428,5,92,9572.0,local,110397253
19313314,110414599,5,93,10427.0,local,110397253
19104116,110422635,100,56,1000000.0,local,110397253
19223215,110459170,5,94,9746.0,local,110397253
19004135,110414475,0,12,2609.0,local,110397253
19529015,110393217,5,95,9223.0,local,110397253
18814054,110367728,100,57,1000000.0,local,110397253
19008121,110412690,100,58,1000000.0,local,110397253
19120109,110417188,5,96,10727.0,local,110397253
19313228,110445895,5,97,10809.0,local,110397253
19119218,110392614,5,98,9223.0,local,110397253
19221212,110392602,100,59,1000000.0,local,110397253
18815020,110393217,5,99,9928.0,local,110397253
19126124,110450446,100,60,1000000.0,local,110397253
18814060,110367728,5,100,10336.0,local,110397253
19221217,110392602,5,101,9639.0,local,110397253
19307402,110351008,5,102,9708.0,local,110397253
19312133,110451170,100,61,1000000.0,local,110397253
18815058,110450104,100,62,1000000.0,local,110397253
19213234,110383328,100,63,1000000.0,local,110397253
18815059,110450104,5,103,10869.0,local,110397253
19212129,110383610,5,104,10311.0,local,110397253
19312139,110451170,5,105,10340.0,local,110397253
19101135,110392622,100,64,1000000.0,local,110397253
19313204,110421540,5,106,10848.0,local,110397253
19210220,110401282,5,107,10872.0,local,110397253
19313236,110414599,1,14,2250.0,local,110397253
19110110,110450448,100,65,1000000.0,local,110397253
19103233,110461563,5,108,11147.0,local,110397253
19017118,312072227,5,109,11174.0,local,110397253
19315119,110394015,5,110,9791.0,local,110397253
19309220,110443301,100,66,1000000.0,local,110397253
19204246,110358680,0,13,2050.0,local,110397253
19015212,110398036,100,67,1000000.0,local,110397253
19001205,110392830,100,68,1000000.0,local,110397253
19103134,110438782,5,111,10300.0,local,110397253
19307518,110443298,0,14,2630.0,local,110397253
19225107,110454526,100,69,1000000.0,local,110397253
19214116,110410673,5,112,8964.0,local,110397253
19312119,110451170,5,113,10624.0,local,110397253
19126125,110450446,5,114,10517.0,local,110397253
19312131,110451170,100,70,1000000.0,local,110397253
19313313,110414599,5,115,9990.0,local,110397253
18810004,110396428,100,71,1000000.0,local,110397253
18814071,110396428,5,116,10902.0,local,110397253
19317103,110381021,100,72,1000000.0,local,110397253
18815071,110450104,5,117,11805.0,local,110397253
19307202,110393241,5,118,11571.0,local,110397253
19222226,110454526,5,119,10542.0,local,110397253
19112208,110366323,5,120,11983.0,local,110397253
19314225,1900719912,5,121,11342.0,local,110397253
19018118,110365447,5,122,10909.0,local,110397253
19221220,110383331,5,123,11354.0,local,110397253
19122223,110412268,5,124,10912.0,local,110397253
18814029,110367728,0,15,2425.0,local,110397253
19206110,110382867,5,125,10192.0,local,110397253
19004231,110414475,100,73,1000000.0,local,110397253
19109120,110388963,5,126,11973.0,local,110397253
19022132,110365447,5,127,11241.0,local,110397253
19012109,110348357,5,128,11657.0,local,110397253
18815083,110393217,5,129,10535.0,local,110397253
19220121,110383331,100,74,1000000.0,local,110397253
19115214,110348621,5,130,11355.0,local,110397253
19313225,110421553,5,131,11681.0,local,110397253
19309221,110386918,5,132,10729.0,local,110397253
19310204,110443301,0,16,2451.0,local,110397253
19218126,110392598,100,75,1000000.0,local,110397253
19309218,110451170,5,133,13036.0,local,110397253
19016128,110456932,100,76,1000000.0,local,110397253
19004132,110381098,5,134,11358.0,local,110397253
19212233,110419724,5,135,11699.0,local,110397253
19204133,110383612,5,136,11226.0,local,110397253
19204237,110358680,5,137,11520.0,local,110397253
19308136,2481944221,100,77,1000000.0,local,110397253
19314214,1900719912,0,17,2038.0,local,110397253
19013231,110414480,5,138,12689.0,local,110397253
19020127,2366744030,100,78,1000000.0,local,110397253
19308214,2481944221,100,79,1000000.0,local,110397253
19211215,110459167,5,139,12558.0,local,110397253
19303034,110421555,5,140,12355.0,local,110397253
19312102,110386918,5,141,12699.0,local,110397253
19302049,110367827,100,80,1000000.0,local,110397253
19314109,110402623,100,81,1000000.0,local,110397253
19217227,110383331,100,82,1000000.0,local,110397253
19214205,110410673,5,142,12550.0,local,110397253
19316227,312078495,5,143,12828.0,local,110397253
19121115,110407258,100,83,1000000.0,local,110397253
19209224,110401286,5,144,11944.0,local,110397253
19101137,110398027,1,15,2463.0,local,110397253
19309204,110386918,100,84,1000000.0,local,110397253
19212130,110419724,0,18,2653.0,local,110397253
19317214,110381017,5,145,12326.0,local,110397253
19314305,110443304,1,16,2445.0,local,110397253
19218229,110392598,5,146,12043.0,local,110397253
19217133,110392602,5,147,12484.0,local,110397253
19314223,110421540,5,148,12779.0,local,110397253
19021123,110392637,100,85,1000000.0,local,110397253
19205129,110382863,5,149,12753.0,local,110397253
19023114,110388962,5,150,11448.0,local,110397253
19003131,110387961,5,151,12822.0,local,110397253
18815088,110393217,5,152,12682.0,local,110397253
19214223,110438786,100,86,1000000.0,local,110397253
19309202,110386918,5,153,12566.0,local,110397253
18815067,110393217,100,87,1000000.0,local,110397253
19222116,110410670,100,88,1000000.0,local,110397253
19212231,110419727,5,154,12699.0,local,110397253
19217226,110438785,5,155,11989.0,local,110397253
19313340,110421520,5,156,12892.0,local,110397253
19218125,110392598,5,157,12982.0,local,110397253
19206221,110401284,5,158,12723.0,local,110397253
19108111,110443480,5,159,12707.0,local,110397253
19212142,110383610,5,160,12750.0,local,110397253
19223218,110460424,100,89,1000000.0,local,110397253
19302061,110382886,100,90,1000000.0,local,110397253
18815090,110450104,100,91,1000000.0,local,110397253
19102132,110435308,5,161,12165.0,local,110397253
19309203,110386918,5,162,13257.0,local,110397253
19116218,110398029,5,163,12717.0,local,110397253
19005236,110381098,5,164,14050.0,local,110397253
19021121,110392637,5,165,12803.0,local,110397253
19001121,110412690,5,166,13403.0,local,110397253
19204132,3367883696,100,92,1000000.0,local,110397253
19216128,110383607,5,167,13733.0,local,110397253
19012217,110441918,100,93,1000000.0,local,110397253
19216137,110383328,5,168,13290.0,local,110397253
19316215,110421553,5,169,12704.0,local,110397253
19009209,110348362,5,170,13845.0,local,110397253
19313215,110421553,0,19,2438.0,local,110397253
19008140,312072227,5,171,13483.0,local,110397253
19212132,110383610,100,94,1000000.0,local,110397253
19310103,110443299,0,20,2083.0,local,110397253
18810023,110396428,5,172,12620.0,local,110397253
19218213,110392598,5,173,13471.0,local,110397253
19209229,110401286,100,95,1000000.0,local,110397253
19308118,2481944221,5,174,13737.0,local,110397253
19309222,110451170,5,175,13616.0,local,110397253
19308137,2481944221,100,96,1000000.0,local,110397253
19313226,110421553,5,176,13657.0,local,110397253
18814062,110367725,5,177,15633.0,local,110397253
19216230,110383610,5,178,13236.0,local,110397253
18817031,110437088,5,179,14793.0,local,110397253
19122214,110388967,5,180,13372.0,local,110397253
19205227,110383326,5,181,13030.0,local,110397253
19313328,110429434,100,97,1000000.0,local,110397253
19314306,110443304,5,182,13995.0,local,110397253
18814035,973221268,100,98,1000000.0,local,110397253
19211110,110419727,100,99,1000000.0,local,110397253
19101126,110392622,5,183,12908.0,local,110397253
18810013,110396428,5,184,13818.0,local,110397253
19221126,110392600,0,21,1887.0,local,110397253
19211131,110419724,0,22,2523.0,local,110397253
19106124,110392632,5,185,13975.0,local,110397253
19313339,110421520,5,186,14643.0,local,110397253
18810005,110396428,0,23,2459.0,local,110397253
19122106,110412268,100,100,1000000.0,local,110397253
19006105,110447260,0,24,2078.0,local,110397253
19003129,110348323,1,17,1945.0,local,110397253
19303035,110414616,100,101,1000000.0,local,110397253
19220224,110372172,5,187,14850.0,local,110397253
19225151,110457890,5,188,14601.0,local,110397253
19108125,3945189978,5,189,14019.0,local,110397253
19302050,110367827,100,102,1000000.0,local,110397253
19004235,110441915,5,190,14695.0,local,110397253
19021122,110365447,0,25,2104.0,local,110397253
19106115,110422635,100,103,1000000.0,local,110397253
19102233,110392617,5,191,14625.0,local,110397253
19112115,110366323,5,192,14790.0,local,110397253
19216111,110383331,100,104,1000000.0,local,110397253
19128123,110417190,5,193,13867.0,local,110397253
19221223,110383333,5,194,14492.0,local,110397253
19311213,110386925,0,26,2543.0,local,110397253
19313214,110421553,0,27,2469.0,local,110397253
19215232,110392609,5,195,16034.0,local,110397253
19122221,110412268,100,105,1000000.0,local,110397253
19117213,110435295,5,196,14060.0,local,110397253
19108121,110443480,5,197,15093.0,local,110397253
19226207,110454526,5,198,15536.0,local,110397253
18815064,110437088,5,199,14947.0,local,110397253
19205201,110382860,100,106,1000000.0,local,110397253
19308119,2481944221,100,107,1000000.0,local,110397253
19116126,110435295,100,108,1000000.0,local,110397253
18814069,110367728,5,200,14091.0,local,110397253
18815078,110393217,5,201,15737.0,local,110397253
19020122,110421910,5,202,16491.0,local,110397253
19017120,312072227,0,28,2747.0,local,110397253
19103210,110392611,100,109,1000000.0,local,110397253
18810019,110396428,100,110,1000000.0,local,110397253
19214208,110410673,5,203,14302.0,local,110397253
19214226,110410673,5,204,15620.0,local,110397253
19302026,110367804,5,205,17353.0,local,110397253
19212230,110419727,1,18,2645.0,local,110397253
19115119,110392622,100,111,1000000.0,local,110397253
19117216,110392614,100,112,1000000.0,local,110397253
19312140,110386918,100,113,1000000.0,local,110397253
19113216,110450448,1,19,2182.0,local,110397253
19112116,110450444,5,206,15636.0,local,110397253
19110202,110388965,5,207,16007.0,local,110397253
19310226,110443304,1,20,2492.0,local,110397253
19314207,110421540,100,114,1000000.0,local,110397253
19302041,110382886,5,208,15038.0,local,110397253
19314303,110443304,5,209,14903.0,local,110397253
19206224,110382863,100,115,1000000.0,local,110397253
19216228,110392604,100,116,1000000.0,local,110397253
18817033,110382855,5,210,15870.0,local,110397253
19113219,110441857,5,211,14463.0,local,110397253
18817041,110436759,100,117,1000000.0,local,110397253
19219228,110392609,5,212,15182.0,local,110397253
19307516,110393241,5,213,14607.0,local,110397253
19017119,312072227,5,214,17329.0,local,110397253
19102239,110392617,0,29,2783.0,local,110397253
19317217,110421555,0,30,2645.0,local,110397253
18815072,110450104,5,215,15784.0,local,110397253
19007133,110401292,1,21,2565.0,local,110397253
19103234,110461563,5,216,15099.0,local,110397253
19022222,110365449,5,217,15325.0,local,110397253
19308126,110413465,5,218,14979.0,local,110397253
19218230,110392600,5,219,15657.0,local,110397253
18814058,110367728,5,220,16304.0,local,110397253
19209102,110401284,100,118,1000000.0,local,110397253
19101130,110392620,5,221,15244.0,local,110397253
19220223,110372172,5,222,15928.0,local,110397253
19316212,312078495,5,223,15140.0,local,110397253
19303007,110421555,100,119,1000000.0,local,110397253
19204236,110358680,5,224,16484.0,local,110397253
19103238,110461563,5,225,15335.0,local,110397253
18815074,110393217,100,120,1000000.0,local,110397253
18814049,110396428,5,226,15651.0,local,110397253
18817048,110437088,100,121,1000000.0,local,110397253
19013127,110414480,5,227,16170.0,local,110397253
19215124,110392606,5,228,15266.0,local,110397253
19013121,110381097,0,31,2044.0,local,110397253
19310201,110350999,5,229,16354.0,local,110397253
19219226,110460424,5,230,15540.0,local,110397253
19309210,110394015,5,231,16299.0,local,110397253
19107118,110427102,100,122,1000000.0,local,110397253
19110205,110412273,100,123,1000000.0,local,110397253
19317105,110381021,5,232,17188.0,local,110397253
18815070,3387083180,0,32,2620.0,local,110397253
19127125,110454761,100,124,1000000.0,local,110397253
18817040,110382760,1,22,2412.0,local,110397253
19220215,110383607,5,233,17422.0,local,110397253
19315122,110366250,5,234,16478.0,local,110397253
19316202,312078495,100,125,1000000.0,local,110397253
19217225,110438785,1,23,2827.0,local,110397253
19203162,3401274918,5,235,16105.0,local,110397253
19120104,110417188,100,126,1000000.0,local,110397253
19301023,110450104,5,236,17260.0,local,110397253
19120212,110407258,100,127,1000000.0,local,110397253
19205122,110382863,100,128,1000000.0,local,110397253
19114217,110348621,100,129,1000000.0,local,110397253
19208249,110383612,100,130,1000000.0,local,110397253
19014130,110421910,5,237,16839.0,local,110397253
18814072,110393217,5,238,16332.0,local,110397253
19212140,110419724,5,239,17194.0,local,110397253
19004136,110414475,100,131,1000000.0,local,110397253
19314105,110402623,5,240,16787.0,local,110397253
18815024,110393217,100,132,1000000.0,local,110397253
19115217,110392620,5,241,16501.0,local,110397253
19216202,110383610,5,242,16267.0,local,110397253
19109125,110412273,5,243,16899.0,local,110397253
19313227,110445895,5,244,16752.0,local,110397253
19102238,110392620,5,245,17223.0,local,110397253
19226106,110410670,1,24,1974.0,local,110397253
19211132,110459167,100,133,1000000.0,local,110397253
19115117,110348621,1,25,2382.0,local,110397253
19313310,110414599,100,134,1000000.0,local,110397253
19223112,110419729,100,135,1000000.0,local,110397253
19016222,110455260,5,246,16523.0,local,110397253
18814032,110367725,5,247,17239.0,local,110397253
19021118,110392637,5,248,17597.0,local,110397253
19118215,110392611,5,249,17496.0,local,110397253
19022131,110388962,100,136,1000000.0,local,110397253
19217135,110392600,100,137,1000000.0,local,110397253
19203155,3401274918,5,250,16309.0,local,110397253
18815060,110450104,1,26,2292.0,local,110397253
19012219,110348357,5,251,16293.0,local,110397253
19004133,110381097,5,252,16851.0,local,110397253
19307511,110393241,5,253,18803.0,local,110397253
19312141,110386918,5,254,16833.0,local,110397253
19219119,110392606,100,138,1000000.0,local,110397253
19316221,110445895,5,255,16717.0,local,110397253
19108117,110443480,100,139,1000000.0,local,110397253
19005242,3945189981,5,256,16955.0,local,110397253
19214225,110438786,5,257,17648.0,local,110397253
19125101,110388967,5,258,18215.0,local,110397253
19012218,110441915,100,140,1000000.0,local,110397253
19219113,110459170,5,259,17810.0,local,110397253
18810035,110396428,5,260,17237.0,local,110397253
19308223,2481944221,1,27,2237.0,local,110397253
19227006,3401274918,5,261,17931.0,local,110397253
19120214,110417190,0,33,1890.0,local,110397253
19308116,2481944221,5,262,16417.0,local,110397253
19215209,110392606,5,263,18675.0,local,110397253
19221219,110392602,100,141,1000000.0,local,110397253
19209225,110401286,5,264,17961.0,local,110397253
19205232,3367883696,5,265,17954.0,local,110397253
19303012,110381021,0,34,2644.0,local,110397253
19225211,110457890,5,266,18115.0,local,110397253
19114212,110348621,5,267,18865.0,local,110397253
19302051,110367804,100,142,1000000.0,local,110397253
19215125,110392606,5,268,17728.0,local,110397253
19213229,110383328,1,28,1969.0,local,110397253
19313341,110429434,100,143,1000000.0,local,110397253
19219122,110392604,0,35,2181.0,local,110397253
19208117,110419724,5,269,18156.0,local,110397253
19215121,110438784,5,270,19406.0,local,110397253
19007124,110455262,5,271,17565.0,local,110397253
19007126,110455262,5,272,18669.0,local,110397253
19306102,110393241,5,273,18293.0,local,110397253
19217125,110438786,1,29,2354.0,local,110397253
19302025,110382886,5,274,17628.0,local,110397253
19206220,110401282,5,275,16929.0,local,110397253
19005233,3945189981,5,276,18319.0,local,110397253
18810040,110396428,1,30,2022.0,local,110397253
19313335,110421520,100,144,1000000.0,local,110397253
18814068,110367725,5,277,16918.0,local,110397253
19308122,2481944221,100,145,1000000.0,local,110397253
19221124,110454526,5,278,18118.0,local,110397253
19308210,2481944221,100,146,1000000.0,local,110397253
19315121,110386925,5,279,19131.0,local,110397253
18817053,3387083171,5,280,18304.0,local,110397253
19122219,110388967,100,147,1000000.0,local,110397253
19207226,110456932,1,31,2728.0,local,110397253
19214117,110410673,100,148,1000000.0,local,110397253
19313312,110414599,5,281,17929.0,local,110397253
19310104,110443299,5,282,18505.0,local,110397253
19224211,110372172,5,283,17050.0,local,110397253
19209132,110401284,5,284,19199.0,local,110397253
19314101,110421520,100,149,1000000.0,local,110397253
19104134,110422635,5,285,19929.0,local,110397253
19315116,110386925,100,150,1000000.0,local,110397253
19313324,110414599,0,36,1919.0,local,110397253
19125114,110417195,100,151,1000000.0,local,110397253
19102235,110398027,5,286,17927.0,local,110397253
19014126,110421910,5,287,18495.0,local,110397253
19219225,110460424,5,288,18761.0,local,110397253
19307201,110393241,5,289,18574.0,local,110397253
19313306,110421520,5,290,19986.0,local,110397253
19208118,110383326,1,32,2587.0,local,110397253
19311113,110386925,100,152,1000000.0,local,110397253
19204135,3367883696,5,291,20642.0,local,110397253
19313343,110421520,5,292,18928.0,local,110397253
19125115,110417195,5,293,19036.0,local,110397253
19310220,110443304,5,294,19083.0,local,110397253
19313325,110414599,1,33,2019.0,local,110397253
19208115,110419724,5,295,20612.0,local,110397253
19308221,2481944221,5,296,18515.0,local,110397253
19208234,110419724,5,297,20387.0,local,110397253
19102236,110398027,5,298,18589.0,local,110397253
19123120,110388967,5,299,20055.0,local,110397253
19203202,110382855,5,300,19987.0,local,110397253
19124127,110450446,5,301,19760.0,local,110397253
19221222,110457890,5,302,18921.0,local,110397253
19008130,110348362,5,303,20808.0,local,110397253
19207121,110401288,5,304,19079.0,local,110397253
19306101,110393241,5,305,20246.0,local,110397253
19309228,110394015,0,37,2270.0,local,110397253
19101138,110398027,100,153,1000000.0,local,110397253
18818005,110393217,5,306,20007.0,local,110397253
19020210,312072177,100,154,1000000.0,local,110397253
19308215,110413465,100,155,1000000.0,local,110397253
19114225,110407254,5,307,19325.0,local,110397253
19310219,110443301,100,156,1000000.0,local,110397253
19222227,110454526,5,308,18747.0,local,110397253
19011125,5071533356,100,157,1000000.0,local,110397253
19119107,110460424,5,309,19647.0,local,110397253
19023232,110366323,5,310,18912.0,local,110397253
19022123,110365449,5,311,20635.0,local,110397253
19110204,110412273,0,38,2575.0,local,110397253
19223115,110459170,100,158,1000000.0,local,110397253
19004234,110414475,5,312,19114.0,local,110397253
19209227,110401286,100,159,1000000.0,local,110397253
19128129,110441845,5,313,19673.0,local,110397253
19127127,110454761,5,314,20142.0,local,110397253
19207123,110401288,100,160,1000000.0,local,110397253
19116105,110461566,5,315,20505.0,local,110397253
19221202,110392602,5,316,21979.0,local,110397253
19308132,2481944221,5,317,19993.0,local,110397253
19006219,110435305,5,318,22953.0,local,110397253
19125120,110417193,100,161,1000000.0,local,110397253
18810038,110396428,5,319,20833.0,local,110397253
19215234,110438784,100,162,1000000.0,local,110397253
19311214,110394015,100,163,1000000.0,local,110397253
19315120,110386925,5,320,19713.0,local,110397253
19128120,110417190,5,321,21646.0,local,110397253
19009107,110392830,5,322,19505.0,local,110397253
19125122,110450446,5,323,19259.0,local,110397253
19309219,110394015,5,324,22862.0,local,110397253
19307513,110393241,5,325,23201.0,local,110397253
19220131,110372172,1,34,2203.0,local,110397253
18817043,110436759,5,326,21157.0,local,110397253
19001209,110401311,5,327,21531.0,local,110397253
18810041,110396428,5,328,20941.0,local,110397253
19205230,110401286,100,164,1000000.0,local,110397253
19113217,110417195,5,329,20363.0,local,110397253
19311304,110394015,5,330,23045.0,local,110397253
19208236,110419724,5,331,21356.0,local,110397253
19310216,110443304,5,332,19233.0,local,110397253
19210224,110401282,5,333,20940.0,local,110397253
19015121,110435310,5,334,21854.0,local,110397253
19302052,110382886,5,335,19800.0,local,110397253
19219229,110392606,5,336,21780.0,local,110397253
19306105,110393241,100,165,1000000.0,local,110397253
18815084,110393217,100,166,1000000.0,local,110397253
19312142,110451170,5,337,19728.0,local,110397253
19124130,110388967,5,338,19425.0,local,110397253
19220129,110372172,5,339,21326.0,local,110397253
19213131,110438785,100,167,1000000.0,local,110397253
19116111,110435295,100,168,1000000.0,local,110397253
19224111,110383333,100,169,1000000.0,local,110397253
18817042,110436759,5,340,22048.0,local,110397253
19314215,1900719912,1,35,2112.0,local,110397253
19214231,110438786,5,341,23381.0,local,110397253
19019131,2366744030,5,342,20771.0,local,110397253
19219120,110392604,100,170,1000000.0,local,110397253
19216222,110419727,100,171,1000000.0,local,110397253
19119115,110455254,0,39,2669.0,local,110397253
19210222,110401282,5,343,22100.0,local,110397253
19114116,110398029,5,344,21766.0,local,110397253
19308219,2481944221,5,345,22241.0,local,110397253
19023231,110392630,5,346,21234.0,local,110397253
,110429434,100,0,1000000.0,visitor,110397253
,110413465,100,1,1000000.0,visitor,110397253
,110410670,100,2,1000000.0,visitor,110397253
